fecha_corte,vigencia,banco,tc,operaciones,monto_usd
2026-07-14,2026-07-15,BANCO DE CRÉDITO,10.6500,3,61271
2026-07-14,2026-07-15,BANCO DE CRÉDITO,10.7000,5,1041657
2026-07-14,2026-07-15,BANCO DE CRÉDITO,10.8000,1,2999915
2026-07-14,2026-07-15,BANCO DE LA NACIÓN ARGENTINA,10.4000,5,6320
2026-07-14,2026-07-15,BANCO DE LA NACIÓN ARGENTINA,10.5000,3,3000
2026-07-14,2026-07-15,BANCO ECONÓMICO,10.4000,34,11605
2026-07-14,2026-07-15,BANCO ECONÓMICO,10.5000,1,51000
2026-07-14,2026-07-15,BANCO ECONÓMICO,10.6500,3,900000
2026-07-14,2026-07-15,BANCO ECONÓMICO,10.7600,1,2000000
2026-07-14,2026-07-15,BANCO FIE,10.4000,21,72232
2026-07-14,2026-07-15,BANCO FIE,10.7000,1,250000
2026-07-14,2026-07-15,BANCO FIE,10.7600,1,100000
2026-07-14,2026-07-15,BANCO FIE,10.8200,1,500000
2026-07-14,2026-07-15,BANCO FIE,10.8450,2,1300000
2026-07-14,2026-07-15,BANCO FORTALEZA,10.5000,2,570
2026-07-14,2026-07-15,BANCO FORTALEZA,10.7000,1,49975
2026-07-14,2026-07-15,BANCO GANADERO,9.6000,1,564
2026-07-14,2026-07-15,BANCO GANADERO,9.6300,1,35111
2026-07-14,2026-07-15,BANCO GANADERO,9.7300,1,198007
2026-07-14,2026-07-15,BANCO GANADERO,9.9600,1,44400
2026-07-14,2026-07-15,BANCO GANADERO,10.2000,4,7
2026-07-14,2026-07-15,BANCO GANADERO,10.2400,1,3523
2026-07-14,2026-07-15,BANCO GANADERO,10.3000,112,71820
2026-07-14,2026-07-15,BANCO GANADERO,10.3093,1,5
2026-07-14,2026-07-15,BANCO GANADERO,10.3600,2,95588
2026-07-14,2026-07-15,BANCO GANADERO,10.4600,27,700257
2026-07-14,2026-07-15,BANCO GANADERO,10.5000,77,28812
2026-07-14,2026-07-15,BANCO GANADERO,10.5100,2,375294
2026-07-14,2026-07-15,BANCO GANADERO,10.5500,1,500000
2026-07-14,2026-07-15,BANCO GANADERO,10.6200,1,300000
2026-07-14,2026-07-15,BANCO GANADERO,10.6500,1,100000
2026-07-14,2026-07-15,BANCO GANADERO,10.7000,1,1132250
2026-07-14,2026-07-15,BANCO GANADERO,10.7300,2,1111325
2026-07-14,2026-07-15,BANCO GANADERO,10.7700,1,499975
2026-07-14,2026-07-15,BANCO MERCANTIL SANTA CRUZ,10.3000,152,220031
2026-07-14,2026-07-15,BANCO MERCANTIL SANTA CRUZ,10.5000,3,290214
2026-07-14,2026-07-15,BANCO MERCANTIL SANTA CRUZ,10.6000,4,222925
2026-07-14,2026-07-15,BANCO MERCANTIL SANTA CRUZ,10.7050,1,1845791
2026-07-14,2026-07-15,BANCO MERCANTIL SANTA CRUZ,10.7200,1,349915
2026-07-14,2026-07-15,BANCO MERCANTIL SANTA CRUZ,10.7900,1,2000000
2026-07-14,2026-07-15,BANCO MERCANTIL SANTA CRUZ,10.8600,1,9999920
2026-07-14,2026-07-15,BANCO NACIONAL DE BOLIVIA,10.0000,5,9950
2026-07-14,2026-07-15,BANCO NACIONAL DE BOLIVIA,10.4000,81,335881
2026-07-14,2026-07-15,BANCO NACIONAL DE BOLIVIA,10.4900,91,46946
2026-07-14,2026-07-15,BANCO PRODEM,10.4000,15,11639
2026-07-14,2026-07-15,BANCO PYME DE LA COMUNIDAD,10.5000,4,2129
2026-07-14,2026-07-15,BANCO PYME ECOFUTURO,10.1000,6,1146
2026-07-14,2026-07-15,BANCO SOLIDARIO,9.9800,20,8732
2026-07-14,2026-07-15,BANCO SOLIDARIO,10.4000,9,9230
2026-07-14,2026-07-15,BANCO SOLIDARIO,10.4500,2,115045
2026-07-14,2026-07-15,BANCO SOLIDARIO,10.5500,2,28964
2026-07-14,2026-07-15,BANCO SOLIDARIO,10.6000,3,154690
2026-07-14,2026-07-15,BANCO UNION,9.7600,4,215
2026-07-14,2026-07-15,BANCO UNION,10.5000,133,104667
2026-07-15,2026-07-16,BANCO BISA,10.3000,6,8139
2026-07-15,2026-07-16,BANCO BISA,10.6000,22,62758
2026-07-15,2026-07-16,BANCO BISA,10.7000,2,1303
2026-07-15,2026-07-16,BANCO BISA,10.7500,3,179963
2026-07-15,2026-07-16,BANCO BISA,10.7700,1,50000
2026-07-15,2026-07-16,BANCO DE CRÉDITO,10.5000,1,39646
2026-07-15,2026-07-16,BANCO DE CRÉDITO,10.6000,18,39909
2026-07-15,2026-07-16,BANCO DE CRÉDITO,10.7200,21,305679
2026-07-15,2026-07-16,BANCO DE CRÉDITO,10.8000,58,636460
2026-07-15,2026-07-16,BANCO DE CRÉDITO,10.8600,3,1277202
2026-07-15,2026-07-16,BANCO DE CRÉDITO,10.8800,2,100000
2026-07-15,2026-07-16,BANCO DE CRÉDITO,10.9000,2,799925
2026-07-15,2026-07-16,BANCO DE LA NACIÓN ARGENTINA,10.6000,7,11048
2026-07-15,2026-07-16,BANCO DE LA NACIÓN ARGENTINA,10.7000,4,78000
2026-07-15,2026-07-16,BANCO ECONÓMICO,10.6000,38,157222
2026-07-15,2026-07-16,BANCO ECONÓMICO,10.7100,1,300000
2026-07-15,2026-07-16,BANCO FIE,10.6000,31,4732
2026-07-15,2026-07-16,BANCO FORTALEZA,10.6000,2,9635
2026-07-15,2026-07-16,BANCO FORTALEZA,10.7000,2,2541
2026-07-15,2026-07-16,BANCO FORTALEZA,10.7600,1,341913
2026-07-15,2026-07-16,BANCO FORTALEZA,10.7800,1,300000
2026-07-15,2026-07-16,BANCO GANADERO,9.6000,1,1868
2026-07-15,2026-07-16,BANCO GANADERO,9.6300,1,33813
2026-07-15,2026-07-16,BANCO GANADERO,9.7000,4,2223
2026-07-15,2026-07-16,BANCO GANADERO,9.7300,33,241865
2026-07-15,2026-07-16,BANCO GANADERO,9.9600,1,25756
2026-07-15,2026-07-16,BANCO GANADERO,10.3000,7,419
2026-07-15,2026-07-16,BANCO GANADERO,10.4600,1,432688
2026-07-15,2026-07-16,BANCO GANADERO,10.5000,152,150088
2026-07-15,2026-07-16,BANCO GANADERO,10.6000,2,1
2026-07-15,2026-07-16,BANCO GANADERO,10.6600,159,590322
2026-07-15,2026-07-16,BANCO GANADERO,10.7000,75,20527
2026-07-15,2026-07-16,BANCO GANADERO,10.7400,1,3000000
2026-07-15,2026-07-16,BANCO GANADERO,10.7500,1,61500
2026-07-15,2026-07-16,BANCO GANADERO,10.7700,3,1443347
2026-07-15,2026-07-16,BANCO GANADERO,10.8500,1,184378
2026-07-15,2026-07-16,BANCO GANADERO,10.8700,1,300000
2026-07-15,2026-07-16,BANCO GANADERO,10.8800,1,599982
2026-07-15,2026-07-16,BANCO MERCANTIL SANTA CRUZ,10.5000,199,270256
2026-07-15,2026-07-16,BANCO MERCANTIL SANTA CRUZ,10.5200,2,1
2026-07-15,2026-07-16,BANCO MERCANTIL SANTA CRUZ,10.5500,1,0
2026-07-15,2026-07-16,BANCO MERCANTIL SANTA CRUZ,10.6000,1,100000
2026-07-15,2026-07-16,BANCO MERCANTIL SANTA CRUZ,10.7000,1,1000
2026-07-15,2026-07-16,BANCO MERCANTIL SANTA CRUZ,10.8000,4,562932
2026-07-15,2026-07-16,BANCO NACIONAL DE BOLIVIA,10.0000,1,100
2026-07-15,2026-07-16,BANCO NACIONAL DE BOLIVIA,10.4000,1,35
2026-07-15,2026-07-16,BANCO NACIONAL DE BOLIVIA,10.5000,1,1500
2026-07-15,2026-07-16,BANCO NACIONAL DE BOLIVIA,10.6000,163,318553
2026-07-15,2026-07-16,BANCO NACIONAL DE BOLIVIA,10.6500,1,200000
2026-07-15,2026-07-16,BANCO NACIONAL DE BOLIVIA,10.6900,130,120316
2026-07-15,2026-07-16,BANCO NACIONAL DE BOLIVIA,10.7300,1,195350
2026-07-15,2026-07-16,BANCO NACIONAL DE BOLIVIA,10.7900,1,2000000
2026-07-15,2026-07-16,BANCO PRODEM,10.6000,8,13772
2026-07-15,2026-07-16,BANCO PYME DE LA COMUNIDAD,10.7000,4,1025
2026-07-15,2026-07-16,BANCO PYME DE LA COMUNIDAD,10.8000,1,49
2026-07-15,2026-07-16,BANCO PYME ECOFUTURO,10.3000,4,600
2026-07-15,2026-07-16,BANCO SOLIDARIO,10.1700,34,1816
2026-07-15,2026-07-16,BANCO SOLIDARIO,10.5000,1,35675
2026-07-15,2026-07-16,BANCO SOLIDARIO,10.7000,4,251708
2026-07-15,2026-07-16,BANCO SOLIDARIO,10.7700,1,66063
2026-07-15,2026-07-16,BANCO SOLIDARIO,10.8000,2,119690
2026-07-15,2026-07-16,BANCO SOLIDARIO,10.8300,1,99905
2026-07-15,2026-07-16,BANCO SOLIDARIO,10.9100,1,180000
2026-07-15,2026-07-16,BANCO SOLIDARIO,10.9500,2,499975
2026-07-15,2026-07-16,BANCO SOLIDARIO,10.9950,2,749785
2026-07-15,2026-07-16,BANCO UNION,9.9600,1,130
2026-07-15,2026-07-16,BANCO UNION,10.1000,1,50
2026-07-15,2026-07-16,BANCO UNION,10.2400,2,15
2026-07-15,2026-07-16,BANCO UNION,10.7000,206,543367
2026-07-17,2026-07-20,BANCO BISA,10.6500,82,219962
2026-07-17,2026-07-20,BANCO BISA,10.7000,1,17100
2026-07-17,2026-07-20,BANCO BISA,10.7500,15,238425
2026-07-17,2026-07-20,BANCO BISA,10.7800,1,46255
2026-07-17,2026-07-20,BANCO BISA,10.8000,7,588860
2026-07-17,2026-07-20,BANCO BISA,10.8500,1,100000
2026-07-17,2026-07-20,BANCO BISA,10.9000,3,350000
2026-07-17,2026-07-20,BANCO BISA,10.9500,5,2897473
2026-07-17,2026-07-20,BANCO BISA,10.9600,4,1799925
2026-07-17,2026-07-20,BANCO BISA,10.9610,1,1765350
2026-07-17,2026-07-20,BANCO BISA,10.9750,1,415887
2026-07-17,2026-07-20,BANCO DE CRÉDITO,10.6500,31,15128
2026-07-17,2026-07-20,BANCO DE CRÉDITO,10.7000,1,10000
2026-07-17,2026-07-20,BANCO DE CRÉDITO,10.7500,6,268783
2026-07-17,2026-07-20,BANCO DE CRÉDITO,10.8000,1,54935
2026-07-17,2026-07-20,BANCO DE CRÉDITO,10.8500,50,756535
2026-07-17,2026-07-20,BANCO DE CRÉDITO,10.9300,2,599885
2026-07-17,2026-07-20,BANCO DE LA NACIÓN ARGENTINA,10.6500,10,9840
2026-07-17,2026-07-20,BANCO DE LA NACIÓN ARGENTINA,10.7500,7,123325
2026-07-17,2026-07-20,BANCO ECONÓMICO,10.6500,33,19890
2026-07-17,2026-07-20,BANCO ECONÓMICO,10.8500,1,20000
2026-07-17,2026-07-20,BANCO FIE,10.6500,24,5701
2026-07-17,2026-07-20,BANCO FORTALEZA,9.8000,1,44
2026-07-17,2026-07-20,BANCO FORTALEZA,10.6500,2,605
2026-07-17,2026-07-20,BANCO FORTALEZA,10.7500,3,247
2026-07-17,2026-07-20,BANCO FORTALEZA,10.7700,1,261750
2026-07-17,2026-07-20,BANCO FORTALEZA,10.7800,1,299975
2026-07-17,2026-07-20,BANCO FORTALEZA,10.8600,1,250000
2026-07-17,2026-07-20,BANCO GANADERO,9.6000,1,748
2026-07-17,2026-07-20,BANCO GANADERO,9.6300,1,21604
2026-07-17,2026-07-20,BANCO GANADERO,9.7000,1,294
2026-07-17,2026-07-20,BANCO GANADERO,9.7300,1,178322
2026-07-17,2026-07-20,BANCO GANADERO,9.9600,1,14969
2026-07-17,2026-07-20,BANCO GANADERO,10.2400,1,1109
2026-07-17,2026-07-20,BANCO GANADERO,10.5000,1,1521
2026-07-17,2026-07-20,BANCO GANADERO,10.5500,126,132668
2026-07-17,2026-07-20,BANCO GANADERO,10.7000,12,5802
2026-07-17,2026-07-20,BANCO GANADERO,10.7100,12,843289
2026-07-17,2026-07-20,BANCO GANADERO,10.7500,89,24325
2026-07-17,2026-07-20,BANCO GANADERO,10.8000,1,489980
2026-07-17,2026-07-20,BANCO GANADERO,10.8500,2,599971
2026-07-17,2026-07-20,BANCO GANADERO,10.9000,1,817487
2026-07-17,2026-07-20,BANCO GANADERO,10.9200,1,500000
2026-07-17,2026-07-20,BANCO GANADERO,10.9300,4,1343141
2026-07-17,2026-07-20,BANCO GANADERO,10.9500,1,479388
2026-07-17,2026-07-20,BANCO GANADERO,10.9510,1,559092
2026-07-17,2026-07-20,BANCO GANADERO,10.9600,1,3999921
2026-07-17,2026-07-20,BANCO MERCANTIL SANTA CRUZ,10.5000,1,0
2026-07-17,2026-07-20,BANCO MERCANTIL SANTA CRUZ,10.5300,1,0
2026-07-17,2026-07-20,BANCO MERCANTIL SANTA CRUZ,10.5400,2,1
2026-07-17,2026-07-20,BANCO MERCANTIL SANTA CRUZ,10.5500,153,957274
2026-07-17,2026-07-20,BANCO MERCANTIL SANTA CRUZ,10.5700,1,0
2026-07-17,2026-07-20,BANCO MERCANTIL SANTA CRUZ,10.7000,1,100000
2026-07-17,2026-07-20,BANCO MERCANTIL SANTA CRUZ,10.7500,4,2702831
2026-07-17,2026-07-20,BANCO MERCANTIL SANTA CRUZ,10.8500,2,451290
2026-07-17,2026-07-20,BANCO MERCANTIL SANTA CRUZ,10.8700,1,153000
2026-07-17,2026-07-20,BANCO MERCANTIL SANTA CRUZ,10.9560,1,100000
2026-07-17,2026-07-20,BANCO MERCANTIL SANTA CRUZ,11.0200,2,2000054
2026-07-17,2026-07-20,BANCO NACIONAL DE BOLIVIA,10.5500,127,318391
2026-07-17,2026-07-20,BANCO NACIONAL DE BOLIVIA,10.6000,1,498500
2026-07-17,2026-07-20,BANCO NACIONAL DE BOLIVIA,10.6300,1,100000
2026-07-17,2026-07-20,BANCO NACIONAL DE BOLIVIA,10.7400,125,63219
2026-07-17,2026-07-20,BANCO NACIONAL DE BOLIVIA,10.7500,4,6123264
2026-07-17,2026-07-20,BANCO NACIONAL DE BOLIVIA,10.8000,1,299985
2026-07-17,2026-07-20,BANCO NACIONAL DE BOLIVIA,10.9500,1,500000
2026-07-17,2026-07-20,BANCO PRODEM,10.6500,9,1485
2026-07-17,2026-07-20,BANCO PYME DE LA COMUNIDAD,10.7500,3,1211
2026-07-17,2026-07-20,BANCO PYME ECOFUTURO,10.3500,5,15500
2026-07-17,2026-07-20,BANCO PYME ECOFUTURO,11.1500,1,569921
2026-07-17,2026-07-20,BANCO SOLIDARIO,10.2100,32,9563
2026-07-17,2026-07-20,BANCO SOLIDARIO,10.5000,1,11292
2026-07-17,2026-07-20,BANCO SOLIDARIO,10.9810,3,285
2026-07-17,2026-07-20,BANCO SOLIDARIO,10.9950,1,95
2026-07-17,2026-07-20,BANCO SOLIDARIO,11.0150,3,649880
2026-07-17,2026-07-20,BANCO UNION,10.4000,1,101
2026-07-17,2026-07-20,BANCO UNION,10.5000,1,10
2026-07-17,2026-07-20,BANCO UNION,10.7500,216,1039948
2026-07-20,2026-07-21,BANCO BISA,10.7500,32,126606
2026-07-20,2026-07-21,BANCO BISA,10.7800,1,90000
2026-07-20,2026-07-21,BANCO BISA,10.8000,1,4640
2026-07-20,2026-07-21,BANCO BISA,10.8500,6,803636
2026-07-20,2026-07-21,BANCO BISA,10.9000,4,945377
2026-07-20,2026-07-21,BANCO BISA,10.9300,1,323941
2026-07-20,2026-07-21,BANCO BISA,10.9750,1,4000000
2026-07-20,2026-07-21,BANCO DE CRÉDITO,10.6500,1,49
2026-07-20,2026-07-21,BANCO DE CRÉDITO,10.7500,44,36571
2026-07-20,2026-07-21,BANCO DE CRÉDITO,10.8500,7,460607
2026-07-20,2026-07-21,BANCO DE CRÉDITO,10.8700,1,475458
2026-07-20,2026-07-21,BANCO DE CRÉDITO,10.9000,1,196241
2026-07-20,2026-07-21,BANCO DE CRÉDITO,10.9500,49,17078
2026-07-20,2026-07-21,BANCO DE CRÉDITO,10.9700,1,538577
2026-07-20,2026-07-21,BANCO DE LA NACIÓN ARGENTINA,10.7500,33,2539
2026-07-20,2026-07-21,BANCO DE LA NACIÓN ARGENTINA,10.8500,2,200
2026-07-20,2026-07-21,BANCO ECONÓMICO,10.7500,28,9265
2026-07-20,2026-07-21,BANCO ECONÓMICO,10.8500,1,56000
2026-07-20,2026-07-21,BANCO FIE,10.7500,24,4003
2026-07-20,2026-07-21,BANCO FORTALEZA,9.8000,1,2200
2026-07-20,2026-07-21,BANCO FORTALEZA,10.7500,2,627
2026-07-20,2026-07-21,BANCO FORTALEZA,10.8000,1,6326
2026-07-20,2026-07-21,BANCO FORTALEZA,10.8200,1,37700
2026-07-20,2026-07-21,BANCO FORTALEZA,10.8500,7,16210
2026-07-20,2026-07-21,BANCO GANADERO,9.6000,1,49
2026-07-20,2026-07-21,BANCO GANADERO,9.6300,1,23139
2026-07-20,2026-07-21,BANCO GANADERO,9.7000,1,361
2026-07-20,2026-07-21,BANCO GANADERO,9.7300,1,157478
2026-07-20,2026-07-21,BANCO GANADERO,9.9600,1,12381
2026-07-20,2026-07-21,BANCO GANADERO,10.6500,145,66764
2026-07-20,2026-07-21,BANCO GANADERO,10.7000,7,2814
2026-07-20,2026-07-21,BANCO GANADERO,10.7500,10,29064
2026-07-20,2026-07-21,BANCO GANADERO,10.8100,11,855433
2026-07-20,2026-07-21,BANCO GANADERO,10.8500,32,50366
2026-07-20,2026-07-21,BANCO GANADERO,10.9000,2,499960
2026-07-20,2026-07-21,BANCO GANADERO,10.9200,1,109975
2026-07-20,2026-07-21,BANCO GANADERO,10.9500,3,1484507
2026-07-20,2026-07-21,BANCO GANADERO,10.9800,1,1000000
2026-07-20,2026-07-21,BANCO MERCANTIL SANTA CRUZ,10.6400,1,4
2026-07-20,2026-07-21,BANCO MERCANTIL SANTA CRUZ,10.6500,145,165752
2026-07-20,2026-07-21,BANCO MERCANTIL SANTA CRUZ,10.6600,3,7
2026-07-20,2026-07-21,BANCO MERCANTIL SANTA CRUZ,10.8500,1,100000
2026-07-20,2026-07-21,BANCO MERCANTIL SANTA CRUZ,10.8700,1,499932
2026-07-20,2026-07-21,BANCO MERCANTIL SANTA CRUZ,10.9200,1,137935
2026-07-20,2026-07-21,BANCO MERCANTIL SANTA CRUZ,10.9500,2,100000
2026-07-20,2026-07-21,BANCO NACIONAL DE BOLIVIA,9.0000,1,250
2026-07-20,2026-07-21,BANCO NACIONAL DE BOLIVIA,10.5000,1,5480
2026-07-20,2026-07-21,BANCO NACIONAL DE BOLIVIA,10.6000,1,3000
2026-07-20,2026-07-21,BANCO NACIONAL DE BOLIVIA,10.6500,97,78383
2026-07-20,2026-07-21,BANCO NACIONAL DE BOLIVIA,10.8400,116,67756
2026-07-20,2026-07-21,BANCO NACIONAL DE BOLIVIA,10.8500,6,108259
2026-07-20,2026-07-21,BANCO PRODEM,10.7500,8,3923
2026-07-20,2026-07-21,BANCO PYME DE LA COMUNIDAD,10.8500,5,457
2026-07-20,2026-07-21,BANCO PYME ECOFUTURO,10.4500,6,6050
2026-07-20,2026-07-21,BANCO SOLIDARIO,10.3100,42,8936
2026-07-20,2026-07-21,BANCO SOLIDARIO,10.8200,1,44905
2026-07-20,2026-07-21,BANCO SOLIDARIO,10.8500,1,9270
2026-07-20,2026-07-21,BANCO SOLIDARIO,10.9500,1,25730
2026-07-20,2026-07-21,BANCO SOLIDARIO,10.9800,3,101315
2026-07-20,2026-07-21,BANCO SOLIDARIO,11.0300,2,305241
2026-07-20,2026-07-21,BANCO SOLIDARIO,11.1000,1,200000
2026-07-20,2026-07-21,BANCO UNION,10.7500,2,95
2026-07-20,2026-07-21,BANCO UNION,10.8500,272,638421
2026-07-20,2026-07-21,BANCO UNION,11.0500,1,199975
2026-07-21,2026-07-22,BANCO BISA,10.7500,11,207972
2026-07-21,2026-07-22,BANCO BISA,10.8000,51,107349
2026-07-21,2026-07-22,BANCO BISA,10.9000,10,325015
2026-07-21,2026-07-22,BANCO BISA,10.9400,1,1171075
2026-07-21,2026-07-22,BANCO BISA,10.9500,2,86145
2026-07-21,2026-07-22,BANCO BISA,10.9700,2,53653
2026-07-21,2026-07-22,BANCO BISA,10.9770,1,200000
2026-07-21,2026-07-22,BANCO BISA,10.9800,1,19281
2026-07-21,2026-07-22,BANCO BISA,11.0000,7,2949895
2026-07-21,2026-07-22,BANCO BISA,11.0100,1,299458
2026-07-21,2026-07-22,BANCO BISA,11.0200,1,100000
2026-07-21,2026-07-22,BANCO BISA,11.0500,1,3000000
2026-07-21,2026-07-22,BANCO DE CRÉDITO,10.8000,30,63130
2026-07-21,2026-07-22,BANCO DE CRÉDITO,10.9000,4,50647
2026-07-21,2026-07-22,BANCO DE CRÉDITO,10.9500,27,10692
2026-07-21,2026-07-22,BANCO DE CRÉDITO,11.0000,2,171290
2026-07-21,2026-07-22,BANCO DE CRÉDITO,11.0800,1,245000
2026-07-21,2026-07-22,BANCO DE CRÉDITO,11.1500,1,300000
2026-07-21,2026-07-22,BANCO DE LA NACIÓN ARGENTINA,10.8000,18,4805
2026-07-21,2026-07-22,BANCO DE LA NACIÓN ARGENTINA,10.9000,1,1000
2026-07-21,2026-07-22,BANCO DE LA NACIÓN ARGENTINA,10.9800,1,50000
2026-07-21,2026-07-22,BANCO ECONÓMICO,10.8000,35,10840
2026-07-21,2026-07-22,BANCO FIE,10.8000,14,7580
2026-07-21,2026-07-22,BANCO FIE,10.9000,1,420000
2026-07-21,2026-07-22,BANCO FORTALEZA,10.8000,4,1314
2026-07-21,2026-07-22,BANCO FORTALEZA,10.9000,3,106
2026-07-21,2026-07-22,BANCO FORTALEZA,10.9600,1,100000
2026-07-21,2026-07-22,BANCO GANADERO,9.6000,1,651
2026-07-21,2026-07-22,BANCO GANADERO,9.6300,1,22380
2026-07-21,2026-07-22,BANCO GANADERO,9.7000,1,691
2026-07-21,2026-07-22,BANCO GANADERO,9.7300,1,151036
2026-07-21,2026-07-22,BANCO GANADERO,9.9600,1,9968
2026-07-21,2026-07-22,BANCO GANADERO,10.6500,1,5
2026-07-21,2026-07-22,BANCO GANADERO,10.7000,116,223725
2026-07-21,2026-07-22,BANCO GANADERO,10.7500,3,2757
2026-07-21,2026-07-22,BANCO GANADERO,10.8100,2,301253
2026-07-21,2026-07-22,BANCO GANADERO,10.8500,24,11581
2026-07-21,2026-07-22,BANCO GANADERO,10.8600,18,461488
2026-07-21,2026-07-22,BANCO GANADERO,10.9000,124,167152
2026-07-21,2026-07-22,BANCO GANADERO,10.9500,3,100002
2026-07-21,2026-07-22,BANCO GANADERO,11.0300,1,100000
2026-07-21,2026-07-22,BANCO GANADERO,11.1000,1,331016
2026-07-21,2026-07-22,BANCO GANADERO,11.1200,1,499975
2026-07-21,2026-07-22,BANCO GANADERO,11.1300,1,1000000
2026-07-21,2026-07-22,BANCO GANADERO,11.1500,2,944610
2026-07-21,2026-07-22,BANCO MERCANTIL SANTA CRUZ,10.7000,132,132846
2026-07-21,2026-07-22,BANCO MERCANTIL SANTA CRUZ,10.9000,1,5000
2026-07-21,2026-07-22,BANCO MERCANTIL SANTA CRUZ,10.9500,1,380000
2026-07-21,2026-07-22,BANCO MERCANTIL SANTA CRUZ,11.0000,2,106100
2026-07-21,2026-07-22,BANCO MERCANTIL SANTA CRUZ,11.0200,1,40350
2026-07-21,2026-07-22,BANCO MERCANTIL SANTA CRUZ,11.3500,1,189
2026-07-21,2026-07-22,BANCO NACIONAL DE BOLIVIA,10.6500,3,1403
2026-07-21,2026-07-22,BANCO NACIONAL DE BOLIVIA,10.7000,105,464687
2026-07-21,2026-07-22,BANCO NACIONAL DE BOLIVIA,10.8900,125,41630
2026-07-21,2026-07-22,BANCO NACIONAL DE BOLIVIA,10.9000,1,1
2026-07-21,2026-07-22,BANCO NACIONAL DE BOLIVIA,10.9500,1,150000
2026-07-21,2026-07-22,BANCO NACIONAL DE BOLIVIA,11.0850,1,500000
2026-07-21,2026-07-22,BANCO PRODEM,10.8000,10,6503
2026-07-21,2026-07-22,BANCO PYME DE LA COMUNIDAD,10.9000,11,1676
2026-07-21,2026-07-22,BANCO PYME ECOFUTURO,10.5000,5,317
2026-07-21,2026-07-22,BANCO PYME ECOFUTURO,10.9000,1,199870
2026-07-21,2026-07-22,BANCO SOLIDARIO,10.3600,33,16633
2026-07-21,2026-07-22,BANCO SOLIDARIO,10.7500,1,36000
2026-07-21,2026-07-22,BANCO SOLIDARIO,10.8000,1,205
2026-07-21,2026-07-22,BANCO SOLIDARIO,10.8500,2,54910
2026-07-21,2026-07-22,BANCO SOLIDARIO,10.9000,1,16511
2026-07-21,2026-07-22,BANCO SOLIDARIO,10.9500,1,21599
2026-07-21,2026-07-22,BANCO SOLIDARIO,11.0100,1,3825
2026-07-21,2026-07-22,BANCO SOLIDARIO,11.0500,3,5475580
2026-07-21,2026-07-22,BANCO SOLIDARIO,11.1000,1,2052703
2026-07-21,2026-07-22,BANCO SOLIDARIO,11.1050,1,210000
2026-07-21,2026-07-22,BANCO UNION,10.7500,1,14
2026-07-21,2026-07-22,BANCO UNION,10.9000,157,619759
2026-07-22,2026-07-23,BANCO BISA,10.7500,12,150757
2026-07-22,2026-07-23,BANCO BISA,10.8000,6,5537
2026-07-22,2026-07-23,BANCO BISA,10.8500,6,6644
2026-07-22,2026-07-23,BANCO BISA,10.9000,33,193952
2026-07-22,2026-07-23,BANCO BISA,10.9200,2,34770
2026-07-22,2026-07-23,BANCO BISA,10.9500,3,141931
2026-07-22,2026-07-23,BANCO BISA,10.9900,1,882820
2026-07-22,2026-07-23,BANCO BISA,11.0000,16,284716
2026-07-22,2026-07-23,BANCO BISA,11.0039,1,99965
2026-07-22,2026-07-23,BANCO BISA,11.0300,1,100000
2026-07-22,2026-07-23,BANCO BISA,11.0400,1,408322
2026-07-22,2026-07-23,BANCO BISA,11.0500,2,1620827
2026-07-22,2026-07-23,BANCO BISA,11.1000,4,441108
2026-07-22,2026-07-23,BANCO BISA,11.1200,3,619975
2026-07-22,2026-07-23,BANCO BISA,11.1350,1,1000000
2026-07-22,2026-07-23,BANCO BISA,11.1500,4,4200025
2026-07-22,2026-07-23,BANCO DE CRÉDITO,9.9200,1,8002
2026-07-22,2026-07-23,BANCO DE CRÉDITO,10.7500,1,7000
2026-07-22,2026-07-23,BANCO DE CRÉDITO,10.9000,15,45210
2026-07-22,2026-07-23,BANCO DE CRÉDITO,11.0000,2,56128
2026-07-22,2026-07-23,BANCO DE CRÉDITO,11.0500,1,10000
2026-07-22,2026-07-23,BANCO DE CRÉDITO,11.0800,1,99988
2026-07-22,2026-07-23,BANCO DE CRÉDITO,11.1000,32,261970
2026-07-22,2026-07-23,BANCO DE CRÉDITO,11.1200,2,1233021
2026-07-22,2026-07-23,BANCO DE CRÉDITO,11.1300,1,2000000
2026-07-22,2026-07-23,BANCO DE CRÉDITO,11.1700,1,445000
2026-07-22,2026-07-23,BANCO DE LA NACIÓN ARGENTINA,10.9000,18,4206
2026-07-22,2026-07-23,BANCO DE LA NACIÓN ARGENTINA,11.0000,1,900
2026-07-22,2026-07-23,BANCO ECONÓMICO,10.9000,31,45121
2026-07-22,2026-07-23,BANCO ECONÓMICO,11.1000,1,54900
2026-07-22,2026-07-23,BANCO ECONÓMICO,11.1500,1,64210
2026-07-22,2026-07-23,BANCO ECONÓMICO,11.2000,4,1965712
2026-07-22,2026-07-23,BANCO FIE,10.9000,21,4591
2026-07-22,2026-07-23,BANCO FORTALEZA,10.5000,1,106
2026-07-22,2026-07-23,BANCO FORTALEZA,10.9000,1,30200
2026-07-22,2026-07-23,BANCO FORTALEZA,11.0000,7,57501
2026-07-22,2026-07-23,BANCO FORTALEZA,11.0500,1,16965
2026-07-22,2026-07-23,BANCO GANADERO,9.6000,1,910
2026-07-22,2026-07-23,BANCO GANADERO,9.6300,1,13194
